Date,LTC.open,LTC.close,LTC.high,LTC.low,LTC.volume
2018-05-24 23:30:00,123.0,122.68,123.0,121.73,7331.62610737
2018-05-25 00:00:00,122.65,122.14,122.85,122.1,458.8897014
2018-05-25 00:30:00,122.23,122.32,122.58,121.57,1844.54216895
2018-05-25 01:00:00,122.31,121.62,122.46,121.13,870.9018391
2018-05-25 01:30:00,121.65,122.07,122.21,121.48,345.74271679
2018-05-25 02:00:00,122.13,122.61,122.89,121.99,1715.634426
2018-05-25 02:30:00,122.6,122.79,123.38,122.6,1348.74849495
2018-05-25 03:00:00,122.79,123.05,123.06,122.42,733.77923958
2018-05-25 03:30:00,123.05,122.91,123.07,122.41,549.76458646
2018-05-25 04:00:00,122.86,123.21,123.23,122.54,857.16211395
2018-05-25 04:30:00,123.15,123.21,123.28,122.86,711.9830739399999
2018-05-25 05:00:00,123.2,123.48,123.77,123.07,2587.49342347
2018-05-25 05:30:00,123.49,123.73,124.26,123.46,1290.44704772
2018-05-25 06:00:00,123.75,123.89,124.27,123.74,960.15010075
2018-05-25 06:30:00,123.96,121.44,124.17,120.75,4530.07225946
2018-05-25 07:00:00,121.46,119.06,121.81,118.71,6243.43962747
2018-05-25 07:30:00,118.99,119.26,119.32,118.28,2132.27318088
2018-05-25 08:00:00,119.26,119.07,119.29,118.65,437.08392809
2018-05-25 08:30:00,119.12,119.96,119.97,119.02,1432.97848753
2018-05-25 09:00:00,119.96,120.51,120.51,119.29,982.67893927
2018-05-25 09:30:00,120.5,119.59,120.7,119.47,2505.37810435
2018-05-25 10:00:00,119.68,119.78,120.24,119.47,1587.18270057
2018-05-25 10:30:00,119.88,118.98,119.96,118.59,1853.3222838
2018-05-25 11:00:00,118.97,120.22,120.29,117.74,4177.0551768
2018-05-25 11:30:00,120.29,120.23,120.87,120.23,5125.68719807
2018-05-25 12:00:00,120.22,120.55,120.89,120.08,3349.79709454
2018-05-25 12:30:00,120.53,120.45,120.88,120.26,1421.0394819
2018-05-25 13:00:00,120.48,120.18,120.48,119.91,1345.61138809
2018-05-25 13:30:00,120.19,119.93,120.19,119.26,1487.77180656
2018-05-25 14:00:00,119.93,119.67,119.93,119.51,1618.80849562
2018-05-25 14:30:00,119.7,119.47,119.75,119.36,935.84266439
2018-05-25 15:00:00,119.5,119.39,119.5,119.12,784.91233897
2018-05-25 15:30:00,119.44,120.65,121.0,119.18,3463.71601795
2018-05-25 16:00:00,120.72,119.28,120.72,119.28,1937.03207582
2018-05-25 16:30:00,119.22,118.64,119.71,118.55,1318.21687442
2018-05-25 17:00:00,118.61,118.55,118.87,117.9,1442.37612162
2018-05-25 17:30:00,118.52,118.29,118.57,117.87,1326.34396793
2018-05-25 18:00:00,118.29,118.0,118.29,117.62,1082.52886436
2018-05-25 18:30:00,118.06,118.06,118.12,117.19,1465.14917378
2018-05-25 19:00:00,118.07,117.38,118.11,116.92,2321.86329248
2018-05-25 19:30:00,117.38,118.11,118.32,116.9,804.06495202
2018-05-25 20:00:00,118.04,118.01,118.24,117.49,613.5864531999999
2018-05-25 20:30:00,118.14,118.0,118.38,117.73,300.14809339
2018-05-25 21:00:00,118.11,117.64,118.34,117.58,227.42580845999998
2018-05-25 21:30:00,117.64,118.21,118.22,117.64,624.37716038
2018-05-25 22:00:00,118.22,117.51,118.39,117.45,441.10432572
2018-05-25 22:30:00,117.7,117.48,117.76,116.61,1541.14203965
2018-05-25 23:00:00,117.53,117.62,117.81,117.16,438.92861028
2018-05-25 23:30:00,117.53,119.04,119.22,117.37,2341.61808126
2018-05-26 00:00:00,118.98,118.64,118.98,118.4,801.47595196
2018-05-26 00:30:00,118.64,118.6,118.77,118.6,92.735663
2018-05-26 01:00:00,118.81,118.71,118.81,118.51,119.80214524
2018-05-26 01:30:00,118.71,119.02,119.43,118.71,264.67435534
2018-05-26 02:00:00,118.94,118.55,119.04,118.45,406.42125053
2018-05-26 02:30:00,118.55,118.51,118.76,118.4,771.58741265
2018-05-26 03:00:00,118.54,118.87,119.1,118.54,424.77054946
2018-05-26 03:30:00,118.87,118.73,118.87,118.62,218.1930634
2018-05-26 04:00:00,118.74,117.85,118.75,117.77,1800.37647742
2018-05-26 04:30:00,117.84,118.01,118.34,117.73,863.55482844
2018-05-26 05:00:00,118.03,118.48,118.61,117.9,293.93427449
2018-05-26 05:30:00,118.48,119.23,119.23,118.48,1450.84293234
2018-05-26 06:00:00,119.18,120.24,120.25,119.18,3095.17018163
2018-05-26 06:30:00,120.24,119.63,120.25,118.86,2750.43972643
2018-05-26 07:00:00,119.64,121.85,122.49,119.64,3582.32271602
2018-05-26 07:30:00,121.9,121.5,122.42,121.49,1759.6419593800001
2018-05-26 08:00:00,121.62,122.0,122.11,121.62,719.53543402
2018-05-26 08:30:00,121.89,121.75,121.9,121.74,385.78181933999997
2018-05-26 09:00:00,121.63,121.87,122.16,121.63,632.55420822
2018-05-26 09:30:00,121.82,121.89,122.18,121.82,347.8897319
2018-05-26 10:00:00,121.8,120.97,122.0,120.8,1804.8961424699999
2018-05-26 10:30:00,120.99,120.89,121.3,120.89,730.10576277
2018-05-26 11:00:00,120.9,120.95,121.03,120.77,241.75952418
2018-05-26 11:30:00,120.94,120.79,121.15,120.71,501.14219442
2018-05-26 12:00:00,120.8,120.95,121.13,120.55,731.47813661
2018-05-26 12:30:00,120.95,120.25,120.95,119.78,744.45330445
2018-05-26 13:00:00,120.23,120.23,120.34,120.11,571.59013375
2018-05-26 13:30:00,120.24,121.15,121.43,120.18,1015.48568085
2018-05-26 14:00:00,121.1,121.16,121.25,121.09,118.17191421
2018-05-26 14:30:00,121.18,120.58,121.25,120.58,1441.32645112
2018-05-26 15:00:00,120.58,120.87,120.96,120.54,295.45135641
2018-05-26 15:30:00,120.87,120.59,120.88,120.53,432.56196241
2018-05-26 16:00:00,120.6,120.41,120.6,120.3,317.88376563
2018-05-26 16:30:00,120.35,121.29,121.42,120.35,1871.92582118
2018-05-26 17:00:00,121.25,121.36,121.53,121.23,220.78225309
2018-05-26 17:30:00,121.27,121.49,121.63,121.27,318.08091516
2018-05-26 18:00:00,121.44,121.74,121.74,121.44,192.89510142
2018-05-26 18:30:00,121.69,121.54,121.71,121.41,130.14178883
2018-05-26 19:00:00,121.58,121.36,121.61,121.21,272.57860451
2018-05-26 19:30:00,121.26,121.63,121.66,120.58,1865.79913205
2018-05-26 20:00:00,121.53,120.86,121.53,120.8,133.29851662
2018-05-26 20:30:00,120.81,120.82,121.0,120.75,202.2988962
2018-05-26 21:00:00,120.86,121.28,122.03,120.76,1652.96060616
2018-05-26 21:30:00,121.08,120.56,121.37,120.52,268.97491387
2018-05-26 22:00:00,120.6,119.52,120.76,119.05,1185.10639581
2018-05-26 22:30:00,119.46,118.02,119.47,117.18,3616.46165471
2018-05-26 23:00:00,118.02,118.19,118.45,117.48,1558.98155027
2018-05-26 23:30:00,118.19,118.38,118.38,117.7,980.12633472
2018-05-27 00:00:00,118.33,116.44,118.33,116.3,5031.95968965
2018-05-27 00:30:00,116.58,117.11,117.21,116.44,824.81856784
2018-05-27 01:00:00,117.03,117.01,117.03,116.32,1696.18732584
2018-05-27 01:30:00,117.0,117.15,117.19,116.63,1716.44223116
2018-05-27 02:00:00,117.15,117.6,118.4,117.02,2505.46574445
2018-05-27 02:30:00,117.65,117.38,117.67,117.22,687.34842323
2018-05-27 03:00:00,117.37,116.84,117.37,116.79,731.81497071
2018-05-27 03:30:00,116.82,117.2,117.28,116.77,907.1641607099999
2018-05-27 04:00:00,117.19,117.35,117.62,117.01,578.77592843
2018-05-27 04:30:00,117.35,117.44,117.44,117.13,464.07814436
2018-05-27 05:00:00,117.43,117.19,117.45,117.1,249.15724516
2018-05-27 05:30:00,117.17,116.86,117.2,116.69,549.34697431
2018-05-27 06:00:00,116.89,117.05,117.17,116.83,905.8070351
2018-05-27 06:30:00,117.0,117.05,117.26,116.92,378.13655224
2018-05-27 07:00:00,117.06,116.96,117.06,116.88,107.31161323
2018-05-27 07:30:00,116.96,117.77,118.33,116.88,823.86642262
2018-05-27 08:00:00,117.74,117.42,118.02,117.19,967.64152497
2018-05-27 08:30:00,117.43,116.91,117.66,116.61,1456.26750154
2018-05-27 09:00:00,116.94,117.27,117.81,116.94,1564.17126541
2018-05-27 09:30:00,117.27,117.64,117.68,117.27,245.23969463
2018-05-27 10:00:00,117.69,117.6,118.3,117.39,1408.42724091
2018-05-27 10:30:00,117.67,117.51,117.8,117.26,744.17622356
2018-05-27 11:00:00,117.48,117.58,117.58,117.02,503.17357463
2018-05-27 11:30:00,117.57,117.86,117.86,117.41,317.81870748
2018-05-27 12:00:00,117.72,117.54,117.82,117.54,142.81622214
2018-05-27 12:30:00,117.49,117.49,117.68,117.32,173.48818871
2018-05-27 13:00:00,117.49,116.93,117.54,116.5,1097.35244601
2018-05-27 13:30:00,116.99,117.0,117.17,116.91,337.54564108
2018-05-27 14:00:00,117.03,117.34,117.78,116.73,773.79119109
2018-05-27 14:30:00,117.38,118.5,118.64,117.38,3819.13471949
2018-05-27 15:00:00,118.5,118.04,118.51,117.98,579.01641744
2018-05-27 15:30:00,118.05,118.19,118.27,117.99,309.59197127
2018-05-27 16:00:00,118.17,118.04,118.42,117.95,880.31767031
2018-05-27 16:30:00,118.13,118.67,118.68,118.11,1340.80319638
2018-05-27 17:00:00,118.68,118.69,118.7,118.48,1560.29363313
2018-05-27 17:30:00,118.7,118.58,118.83,118.42,1002.59509297
2018-05-27 18:00:00,118.58,117.66,119.0,117.6,1361.01958538
2018-05-27 18:30:00,117.59,117.08,118.0,116.6,3042.31539131
2018-05-27 19:00:00,117.09,117.38,117.56,117.05,999.9782705599999
2018-05-27 19:30:00,117.42,117.53,117.61,117.35,453.67673705
2018-05-27 20:00:00,117.53,116.99,117.84,116.79,3829.89366233
2018-05-27 20:30:00,117.0,116.93,117.3,116.5,3333.33171068
2018-05-27 21:00:00,116.93,117.12,117.15,116.73,124.1445033
2018-05-27 21:30:00,117.1,117.17,117.17,117.07,216.58933073
2018-05-27 22:00:00,117.16,117.16,117.16,117.15,159.11460392
2018-05-27 22:30:00,117.16,117.41,117.7,117.16,1031.62673173
2018-05-27 23:00:00,117.41,117.69,117.78,117.39,377.99234978
2018-05-27 23:30:00,117.74,117.84,118.0,117.67,194.57912896
2018-05-28 00:00:00,117.97,117.87,118.02,117.84,136.73088696
2018-05-28 00:30:00,117.94,118.06,118.66,117.92,2493.26526807
2018-05-28 01:00:00,118.04,118.26,118.58,118.02,1304.48777958
2018-05-28 01:30:00,118.27,118.44,119.17,118.26,2263.28526673
2018-05-28 02:00:00,118.45,118.43,118.75,118.43,921.45451327
2018-05-28 02:30:00,118.4,118.56,118.72,118.4,265.76698922
2018-05-28 03:00:00,118.56,118.45,118.91,118.45,895.30179312
2018-05-28 03:30:00,118.49,118.21,118.98,118.11,677.47170697
2018-05-28 04:00:00,118.27,118.01,118.45,117.65,717.5663110200001
2018-05-28 04:30:00,118.02,116.8,118.07,116.03,2431.73104156
2018-05-28 05:00:00,116.54,116.65,117.12,116.23,1746.7717275
2018-05-28 05:30:00,116.65,111.38,116.71,110.89,16786.59269885
2018-05-28 06:00:00,111.44,113.6,113.7,110.96,10605.61222316
2018-05-28 06:30:00,113.53,113.37,113.74,112.48,4705.41172512
2018-05-28 07:00:00,113.33,113.35,113.51,112.76,1109.99204946
2018-05-28 07:30:00,113.3,113.3,113.32,112.68,1169.26326957
2018-05-28 08:00:00,113.3,112.23,113.3,112.23,2401.70951137
2018-05-28 08:30:00,112.28,112.33,112.46,112.06,1695.67760985
2018-05-28 09:00:00,112.3,112.44,112.49,111.86,1777.54945351
2018-05-28 09:30:00,112.44,112.24,112.72,112.24,1125.0630885799999
2018-05-28 10:00:00,112.31,112.7,112.79,112.29,1847.6610038000001
2018-05-28 10:30:00,112.66,112.35,112.68,112.34,864.54956868
2018-05-28 11:00:00,112.34,112.22,112.4,112.2,512.46569109
2018-05-28 11:30:00,112.22,112.12,112.22,111.87,640.62243478
2018-05-28 12:00:00,112.11,113.57,113.79,111.32,5528.87858794
2018-05-28 12:30:00,113.66,115.0,115.0,113.21,3441.20844308
2018-05-28 13:00:00,115.0,114.35,115.0,114.35,623.54165044
2018-05-28 13:30:00,114.36,114.57,114.73,113.61,4614.5930399
2018-05-28 14:00:00,114.58,114.43,114.58,114.14,1442.76580836
2018-05-28 14:30:00,114.42,114.03,114.75,113.76,1137.58569856
2018-05-28 15:00:00,114.2,114.55,114.75,114.13,705.30784764
2018-05-28 15:30:00,114.56,114.26,114.6,113.8,1582.647503
2018-05-28 16:00:00,114.19,114.18,114.33,113.79,948.77848675
2018-05-28 16:30:00,114.19,113.71,114.27,113.6,1439.73083782
2018-05-28 17:00:00,113.73,113.71,113.83,113.41,242.29573036
2018-05-28 17:30:00,113.7,113.69,113.8,113.24,639.23439416
2018-05-28 18:00:00,113.69,113.77,113.77,113.5,272.08720315
2018-05-28 18:30:00,113.73,113.71,114.02,113.6,777.16016024
2018-05-28 19:00:00,113.73,113.64,114.12,113.5,885.68492543
2018-05-28 19:30:00,113.67,114.02,114.29,113.65,493.7866224
2018-05-28 20:00:00,114.03,113.73,114.04,113.57,127.07614108
2018-05-28 20:30:00,113.74,113.27,113.96,113.0,1698.10759281
2018-05-28 21:00:00,113.19,112.69,113.22,112.13,2765.40335477
2018-05-28 21:30:00,112.68,112.19,112.76,112.15,196.77872593
2018-05-28 22:00:00,112.28,110.16,112.31,110.0,6893.24159985
2018-05-28 22:30:00,110.15,111.5,111.72,110.1,2635.67434713
2018-05-28 23:00:00,111.5,110.32,111.69,110.32,2400.76016415
2018-05-28 23:30:00,110.56,110.9,111.19,110.54,775.01391413
2018-05-29 00:00:00,110.9,111.7,111.78,110.9,949.51213377
2018-05-29 00:30:00,111.7,111.76,111.92,111.23,1388.41220629
2018-05-29 01:00:00,111.77,110.34,111.78,110.15,4093.45151488
2018-05-29 01:30:00,110.27,111.3,111.31,109.39,6824.58506525
2018-05-29 02:00:00,111.32,111.1,111.67,110.95,2839.59269718
2018-05-29 02:30:00,111.18,111.5,111.54,110.8,1252.91561672
2018-05-29 03:00:00,111.56,112.33,112.77,111.5,7361.55141037
2018-05-29 03:30:00,112.28,112.29,112.66,112.12,788.9994422999999
2018-05-29 04:00:00,112.33,112.37,112.43,112.03,1151.74251151
2018-05-29 04:30:00,112.37,112.37,112.5,112.24,1001.94573284
2018-05-29 05:00:00,112.36,110.73,112.4,110.57,3936.31382804
2018-05-29 05:30:00,110.77,110.89,111.1,110.29,1480.02190597
2018-05-29 06:00:00,110.95,111.65,111.74,110.89,1303.07424224
2018-05-29 06:30:00,111.6,111.22,111.97,111.2,382.916405
2018-05-29 07:00:00,111.2,112.71,113.11,111.13,1524.35245433
2018-05-29 07:30:00,112.88,112.96,113.31,112.52,2693.71734176
2018-05-29 08:00:00,112.97,112.59,112.99,112.43,670.59377865
2018-05-29 08:30:00,112.58,112.9,113.0,112.58,903.50045481
2018-05-29 09:00:00,112.78,112.55,112.78,112.4,1020.63198473
2018-05-29 09:30:00,112.55,112.55,112.65,112.22,455.85889235
2018-05-29 10:00:00,112.64,113.67,114.19,112.38,6263.9437874
2018-05-29 10:30:00,113.63,117.0,117.0,113.48,10381.55078872
2018-05-29 11:00:00,117.0,120.2,120.79,116.97,15899.92199673
2018-05-29 11:30:00,120.37,119.9,120.99,119.5,6347.28184008
2018-05-29 12:00:00,119.98,119.94,121.85,119.45,7154.73373207
2018-05-29 12:30:00,119.97,120.71,120.88,119.94,3460.40089952
2018-05-29 13:00:00,120.75,121.96,122.93,120.7,8498.34970069
2018-05-29 13:30:00,121.92,121.47,121.94,121.0,3414.47060975
2018-05-29 14:00:00,121.51,120.4,121.86,120.1,1786.60952969
2018-05-29 14:30:00,120.4,120.44,120.76,120.37,703.14328955
2018-05-29 15:00:00,120.51,118.73,120.62,118.45,6191.96261132
2018-05-29 15:30:00,118.72,120.15,120.28,118.64,3538.47853979
2018-05-29 16:00:00,120.13,119.73,120.38,119.62,1495.40841731
2018-05-29 16:30:00,119.74,120.42,120.6,119.74,1407.98017061
2018-05-29 17:00:00,120.42,120.07,120.68,120.0,1299.41568961
2018-05-29 17:30:00,120.16,121.44,121.88,120.16,2669.42810616
2018-05-29 18:00:00,121.51,121.6,122.29,121.14,2665.99357702
2018-05-29 18:30:00,121.64,120.26,121.75,120.26,1960.89619091
2018-05-29 19:00:00,120.39,120.22,120.69,119.79,1626.13375915
2018-05-29 19:30:00,120.22,120.02,120.39,119.96,848.74978641
2018-05-29 20:00:00,120.02,120.39,120.48,119.64,1152.62708828
2018-05-29 20:30:00,120.39,120.44,121.0,120.21,1359.84821474
2018-05-29 21:00:00,120.46,120.46,120.57,120.39,280.62137282
2018-05-29 21:30:00,120.42,120.27,120.45,120.26,271.60884774
2018-05-29 22:00:00,120.31,119.1,120.44,118.6,3719.85234661
2018-05-29 22:30:00,119.13,118.86,119.33,118.84,502.14025628999997
2018-05-29 23:00:00,118.85,120.01,120.02,118.65,971.81644376
2018-05-29 23:30:00,120.0,119.52,120.0,118.84,2530.50710627
2018-05-30 00:00:00,119.47,119.34,119.48,118.81,1975.71134084
2018-05-30 00:30:00,119.43,120.51,120.77,119.3,2768.48368608
2018-05-30 01:00:00,120.49,121.71,123.0,120.49,4152.09981236
2018-05-30 01:30:00,121.77,121.33,122.64,120.99,3227.26019311
2018-05-30 02:00:00,121.4,121.06,121.47,120.67,1355.49874267
2018-05-30 02:30:00,121.05,120.79,121.63,120.65,1129.01796445
2018-05-30 03:00:00,120.8,119.68,120.91,119.46,887.65060057
2018-05-30 03:30:00,119.77,119.76,119.85,119.41,263.13302587
2018-05-30 04:00:00,119.76,119.87,120.64,119.67,1119.28132942
2018-05-30 04:30:00,119.83,120.5,120.84,119.78,366.04470286000003
2018-05-30 05:00:00,120.5,120.17,120.74,120.14,1656.95853934
2018-05-30 05:30:00,120.16,120.01,120.19,120.01,469.87751700999996
2018-05-30 06:00:00,120.02,121.07,121.43,120.01,2238.60788107
2018-05-30 06:30:00,121.07,119.82,121.07,119.67,1950.77685608
2018-05-30 07:00:00,119.82,120.41,120.81,119.74,1144.97423397
2018-05-30 07:30:00,120.41,120.59,121.07,120.1,2565.64383026
2018-05-30 08:00:00,120.59,120.26,121.03,120.13,1179.16191243
2018-05-30 08:30:00,120.2,120.25,120.3,119.6,920.4325804
2018-05-30 09:00:00,120.25,119.86,120.41,119.7,1547.3349895000001
2018-05-30 09:30:00,119.93,120.79,121.02,119.91,2778.43352606
2018-05-30 10:00:00,120.79,121.9,122.32,120.46,4062.93377079
2018-05-30 10:30:00,121.78,121.75,122.11,121.26,1704.91735809
2018-05-30 11:00:00,121.77,122.05,122.5,121.49,1069.33164827
2018-05-30 11:30:00,122.17,121.46,122.22,121.24,1222.8102565699999
2018-05-30 12:00:00,121.48,121.83,121.91,121.14,460.6928619
2018-05-30 12:30:00,121.77,121.47,121.87,121.41,230.7779724
2018-05-30 13:00:00,121.43,120.63,121.5,120.58,888.49222281
2018-05-30 13:30:00,120.64,120.55,120.85,120.14,355.06071487
2018-05-30 14:00:00,120.45,120.6,120.69,119.98,300.8837026
2018-05-30 14:30:00,120.61,117.04,120.67,116.37,17791.03840513
2018-05-30 15:00:00,117.06,116.5,117.18,114.42,17574.73391564
2018-05-30 15:30:00,116.49,116.19,117.21,116.19,3803.22756054
2018-05-30 16:00:00,116.38,116.31,117.04,116.18,1656.77626722
2018-05-30 16:30:00,116.5,115.96,116.67,115.33,3816.94684535
2018-05-30 17:00:00,115.93,116.3,116.32,115.41,1267.31500325
2018-05-30 17:30:00,116.13,116.54,116.61,116.04,1129.93764452
2018-05-30 18:00:00,116.6,116.6,116.8,116.5,469.19996468
2018-05-30 18:30:00,116.65,116.74,116.89,116.63,273.67333424
2018-05-30 19:00:00,116.73,116.75,116.75,116.32,630.76089357
2018-05-30 19:30:00,116.63,116.56,116.63,116.4,440.94559872
2018-05-30 20:00:00,116.57,117.21,117.24,116.56,1478.16429085
2018-05-30 20:30:00,117.21,117.19,117.21,117.1,259.16535832
2018-05-30 21:00:00,117.19,116.86,117.2,116.82,507.14697404
2018-05-30 21:30:00,116.87,116.7,116.9,116.59,283.06795698999997
2018-05-30 22:00:00,116.69,116.74,116.74,116.56,297.86019445
2018-05-30 22:30:00,116.74,116.83,116.89,116.46,399.94598245
2018-05-30 23:00:00,116.88,117.58,117.62,116.86,764.83055439
2018-05-30 23:30:00,117.57,117.16,117.73,117.16,509.17365184
2018-05-31 00:00:00,117.16,116.66,117.22,116.56,1948.94852347
2018-05-31 00:30:00,116.63,117.0,117.0,116.27,522.25240537
2018-05-31 01:00:00,116.99,117.06,117.1,116.71,593.11476702
2018-05-31 01:30:00,116.99,116.33,117.0,116.32,982.88140265
2018-05-31 02:00:00,116.33,116.7,116.71,116.32,135.46199218
2018-05-31 02:30:00,116.7,116.46,116.72,116.4,262.07547778
2018-05-31 03:00:00,116.46,117.3,117.36,116.44,858.99124194
2018-05-31 03:30:00,117.31,117.04,117.71,117.01,1647.28351408
2018-05-31 04:00:00,117.02,117.35,117.49,116.96,1028.96290046
2018-05-31 04:30:00,117.36,119.17,119.17,117.14,2719.39527098
2018-05-31 05:00:00,119.2,119.66,119.97,118.96,3376.03427377
2018-05-31 05:30:00,119.67,119.02,119.97,118.76,1291.67330836
2018-05-31 06:00:00,119.13,120.5,120.5,119.12,1669.76207425
2018-05-31 06:30:00,120.5,120.41,120.9,119.97,1277.12106001
2018-05-31 07:00:00,120.41,120.86,120.87,119.97,1784.76114691
2018-05-31 07:30:00,120.87,120.14,121.0,120.14,1633.06479842
2018-05-31 08:00:00,120.15,119.02,120.42,118.64,10747.89594033
2018-05-31 08:30:00,119.04,118.74,119.4,118.16,2229.10067986
2018-05-31 09:00:00,118.84,119.74,119.93,118.84,8325.81171516
2018-05-31 09:30:00,119.66,118.97,119.94,118.66,1248.8108291
2018-05-31 10:00:00,119.06,119.32,119.32,118.85,592.73514721
2018-05-31 10:30:00,119.19,119.0,119.23,118.69,911.62579426
2018-05-31 11:00:00,118.99,119.55,119.7,118.99,737.17882515
2018-05-31 11:30:00,119.53,119.34,119.67,119.34,639.42917789
2018-05-31 12:00:00,119.4,120.29,120.31,119.4,2174.9697861
2018-05-31 12:30:00,120.3,119.47,120.7,119.45,2469.07506202
2018-05-31 13:00:00,119.5,119.32,119.96,118.5,3263.48772677
2018-05-31 13:30:00,119.31,119.52,119.67,119.14,1000.17421538
2018-05-31 14:00:00,119.52,119.52,119.61,119.43,998.54159629
2018-05-31 14:30:00,119.57,120.0,120.0,119.47,919.44519004
2018-05-31 15:00:00,119.99,119.6,120.3,119.6,1109.26185109
2018-05-31 15:30:00,119.69,118.7,119.75,118.7,2058.23557729
2018-05-31 16:00:00,118.87,118.75,118.93,118.25,1846.15937653
2018-05-31 16:30:00,118.75,118.73,119.16,118.63,765.85686873
2018-05-31 17:00:00,118.86,119.99,119.99,118.84,819.98844335
2018-05-31 17:30:00,119.91,120.22,120.9,119.9,2971.01534996
2018-05-31 18:00:00,120.27,119.9,120.32,119.9,286.31310827
2018-05-31 18:30:00,119.89,119.7,120.04,119.6,589.84181617
2018-05-31 19:00:00,119.71,119.46,119.71,119.0,665.1162476
2018-05-31 19:30:00,119.28,119.16,119.78,119.16,703.3538021
2018-05-31 20:00:00,119.24,119.3,119.5,118.58,2073.12235215
2018-05-31 20:30:00,119.3,119.03,119.49,119.03,375.94775189
2018-05-31 21:00:00,119.04,119.62,119.64,118.91,563.39225479
2018-05-31 21:30:00,119.62,119.54,119.95,119.5,433.16294111
2018-05-31 22:00:00,119.55,117.8,119.55,116.89,7004.94379126
2018-05-31 22:30:00,117.82,117.38,117.96,116.58,6750.67824214
2018-05-31 23:00:00,117.39,117.78,117.89,117.37,2818.91738348
2018-05-31 23:30:00,117.78,118.31,118.31,117.77,938.15382252
2018-06-01 00:00:00,118.12,118.63,118.9,118.07,1655.69983722
2018-06-01 00:30:00,118.67,118.37,118.71,118.26,261.51696319
2018-06-01 01:00:00,118.37,118.02,118.37,118.0,778.26409339
2018-06-01 01:30:00,118.02,117.95,118.02,117.82,824.13732436
2018-06-01 02:00:00,117.98,118.76,118.99,117.97,3110.44437691
2018-06-01 02:30:00,118.75,118.7,118.97,118.52,527.21356374
2018-06-01 03:00:00,118.57,118.4,118.62,118.28,596.30110167
2018-06-01 03:30:00,118.39,118.31,118.43,118.24,540.5862138
2018-06-01 04:00:00,118.25,117.86,118.25,117.49,3627.89381672
2018-06-01 04:30:00,117.85,117.82,117.85,117.62,568.98632965
2018-06-01 05:00:00,117.81,117.83,117.83,117.68,759.77640409
2018-06-01 05:30:00,117.82,117.82,117.84,117.72,905.3481852
2018-06-01 06:00:00,117.82,119.1,120.09,117.71,5593.20199224
2018-06-01 06:30:00,119.1,119.29,119.81,119.08,1232.02175182
2018-06-01 07:00:00,119.28,119.52,120.2,118.78,4559.42322099
2018-06-01 07:30:00,119.57,119.18,119.62,119.05,758.99304204
2018-06-01 08:00:00,119.12,119.71,120.65,118.81,9193.02853756
2018-06-01 08:30:00,119.7,120.25,120.29,119.5,1069.48889414
2018-06-01 09:00:00,120.23,119.57,120.5,119.46,744.40030165
2018-06-01 09:30:00,119.72,119.5,119.93,119.29,1458.41479961
2018-06-01 10:00:00,119.33,119.87,120.15,119.33,926.26004125
2018-06-01 10:30:00,119.85,119.77,119.85,119.73,95.9055516
2018-06-01 11:00:00,119.76,120.08,120.09,119.57,426.05665249
2018-06-01 11:30:00,120.11,116.81,120.15,116.76,6773.26559602
2018-06-01 12:00:00,116.8,117.44,117.73,116.56,3409.30556055
2018-06-01 12:30:00,117.36,117.71,117.86,117.25,2330.19016285
2018-06-01 13:00:00,117.72,118.04,118.06,117.48,969.36366959
2018-06-01 13:30:00,118.05,118.36,118.36,118.05,1907.91377705
2018-06-01 14:00:00,118.37,118.11,118.51,118.11,1094.10276464
2018-06-01 14:30:00,118.12,118.81,118.85,118.11,1145.74828307
2018-06-01 15:00:00,118.81,118.16,118.84,117.7,5553.36633487
2018-06-01 15:30:00,118.21,118.66,118.78,118.08,988.55315389
2018-06-01 16:00:00,118.66,118.38,118.84,117.6,2933.98164047
2018-06-01 16:30:00,118.37,118.4,118.46,118.31,201.37883859
2018-06-01 17:00:00,118.43,118.52,118.63,118.31,458.53572373000003
2018-06-01 17:30:00,118.55,118.34,118.78,118.28,2373.67752259
2018-06-01 18:00:00,118.38,118.49,118.68,118.34,1512.92447019
2018-06-01 18:30:00,118.49,118.32,118.77,118.3,1130.31510774
2018-06-01 19:00:00,118.48,118.55,118.58,118.26,297.50572708
2018-06-01 19:30:00,118.55,118.77,118.78,118.55,234.51707668
2018-06-01 20:00:00,118.77,118.52,118.81,118.23,625.25859079
2018-06-01 20:30:00,118.52,118.7,118.93,118.52,447.83506206
2018-06-01 21:00:00,118.7,118.69,118.7,118.69,150.65501514
2018-06-01 21:30:00,118.69,118.69,118.7,118.69,105.41863
2018-06-01 22:00:00,118.7,119.87,120.68,118.69,5160.39630779
2018-06-01 22:30:00,119.87,120.11,120.3,119.86,1159.21075296
2018-06-01 23:00:00,120.17,120.22,120.29,119.86,934.23301159
2018-06-01 23:30:00,120.23,120.4,120.45,120.2,519.56592058
2018-06-02 00:00:00,120.41,119.61,120.53,119.61,1569.71158898
2018-06-02 00:30:00,119.62,118.82,119.92,118.64,2513.81231424
2018-06-02 01:00:00,118.7,118.85,119.01,118.59,1167.27049108
2018-06-02 01:30:00,118.85,119.72,119.91,118.84,1612.38787095
2018-06-02 02:00:00,119.71,119.97,119.98,119.66,266.85569405
2018-06-02 02:30:00,119.97,119.84,119.98,119.76,255.32761568
2018-06-02 03:00:00,119.73,119.69,119.8,119.66,79.69749068
